36 4 -266 -65 3973 1992 4043 2051 4032 1981 3973 -122 4043 -73 3595 2051 0 1992 3536 65 16 0.0007165050000002005
37 4 -165 2804 2401 1639 2042 2804 1165 762 2900 2138 2541 403 2042 -108 2541 -10 2900 65 16 0.0007051080000000098
38 4 -160 3034 2555 1996 2475 3034 1038 3026 2547 1988 2467 3026 -160 -125 2475 479 2467 65 16 0.0007133040000000257
39 4 -244 -17 4187 2199 2665 466 2753 2287 0 2199 -26 2287 -3 1988 4187 -220 -3 65 16 0.0007306840000000925
40 4 -135 2669 2005 1170 1834 2669 1499 835 2329 1494 2158 664 1834 -70 2158 -32 2329 65 16 0.0007153749999999626
41 4 -166 2888 2277 1663 2274 2888 1225 614 2561 1947 2558 611 2274 -125 2558 -9 2561 65 16 0.0007094449999998087
42 4 -265 -43 4070 2041 4286 2245 4274 2029 4070 -169 4286 -67 3353 2245 0 2041 3149 65 16 0.0007311829999998576
43 4 -74 1541 1146 673 1068 1541 868 473 1146 -57 -10 1321 0 673 -32 1321 -2 65 16 0.0007145029999999775
44 4 -252 -56 3483 1807 3820 2013 3689 1676 3483 -112 3820 -93 3517 2013 0 1807 3311 65 16 0.0007162389999999519
45 4 -198 3674 3128 1980 2526 3674 1694 1148 3358 2210 2756 546 2526 -98 2756 -5 3358 65 16 0.0007221619999999707
46 4 -160 3071 2680 1568 1959 3071 1503 1112 3094 1982 2373 391 1959 -64 2373 -13 3094 65 16 0.0007092470000000795
47 4 -145 2648 2118 1271 1801 2648 1377 847 2531 1684 2214 530 1801 -78 2214 -31 2531 65 16 0.0007080269999999445
48 4 -219 -20 2997 1770 2657 887 2928 2041 3268 1227 2997 -148 3268 -50 2928 -110 2657 65 16 0.0007111520000000482
49 4 -291 -61 3953 2252 4569 2317 4018 1701 3953 -159 4569 -129 3755 2317 0 2252 3690 65 16 0.000717595999999876
50 4 -248 -28 3381 1703 2682 979 3202 2223 0 1703 -8 2223 -5 1678 3381 -167 -5 65 16 0.0007229820000000942
51 4 -178 -13 3091 1547 3281 1734 3278 1544 3091 -135 3281 -34 2367 1734 0 1547 2180 65 16 0.0007188700000000381
52 4 -127 2323 1816 1021 1528 2323 1302 795 1816 -98 -12 1729 2236 507 1528 -66 2236 65 16 0.0007096349999999862
53 4 -285 -40 4130 2191 4646 2455 4394 1939 4130 -159 4646 -97 3833 2455 0 2191 3569 65 16 0.0007213630000000304
54 4 -220 -6 3388 1820 3989 2169 3737 1568 3388 -142 3989 -73 3113 2169 0 1820 2764 65 16 0.0007056219999999058
55 4 -158 -40 2310 1217 2527 1310 2403 1093 2310 -72 2527 -64 2327 1310 0 1217 2234 65 16 0.0007112030000000491
56 4 -248 -14 3713 2161 2787 626 2975 2349 3901 1552 3713 -206 3901 -35 2975 -103 2787 65 16 0.0007167329999999694
57 4 -237 4095 3249 1835 2681 4095 2260 1414 3891 2477 3323 846 2681 -107 3323 -60 3891 65 16 0.0007130469999998557
58 4 -256 -11 3815 2433 3711 1278 3732 2454 3836 1382 3815 -141 3836 -13 3732 -130 3711 65 16 0.0007250039999999736
59 4 -241 -13 3712 2218 2884 666 2966 2300 3794 1494 3712 -194 3794 -22 2966 -102 2884 65 16 0.0007244579999998724
60 4 -89 -14 1530 772 1695 923 1681 758 1530 -42 1695 -32 1588 923 0 772 1437 65 16 0.0007284290000000304
61 4 -165 2717 1977 1226 1966 2717 1491 751 1977 -110 -1 2373 3113 740 1966 -109 3113 65 16 0.0007137349999999376
62 4 -149 2384 1967 1167 1584 2384 1217 800 1967 -130 -28 2370 2787 417 1584 -87 2787 65 16 0.0007139739999999506
63 4 -272 -42 3924 2182 3148 966 3279 2313 4055 1742 3924 -192 4055 -57 3279 -106 3148 65 16 0.0007317209999997409
64 4 -147 2476 2046 1120 1550 2476 1356 926 2046 -127 -30 1826 2256 430 1550 -71 2256 65 16 0.0007085929999999241
65 4 -152 2942 2280 1399 2061 2942 1543 881 2728 1847 2509 662 2061 -81 2509 -24 2728 65 16 0.0007159389999999988
66 4 -226 -15 3133 1670 3812 2142 3605 1463 3133 -131 3812 -91 3243 2142 0 1670 2771 65 16 0.0007039300000000193
67 4 -123 1720 1447 1046 1319 1720 674 401 1447 -120 -31 401 0 1046 -103 -14 0 65 16 0.000717281000000014
68 4 -127 2540 2057 1061 1544 2540 1479 996 2057 -101 -10 1508 1991 483 1544 -44 1991 65 16 0.0007130339999998903
69 4 -142 2613 2009 1258 1862 2613 1355 751 2420 1669 2273 604 1862 -86 2273 -30 2420 65 16 0.000719090999999894
70 4 -190 3042 2336 1439 2145 3042 1603 897 2336 -139 -6 2457 3163 706 2145 -118 3163 65 16 0.0006993019999999017
71 4 -176 2991 2553 2025 2463 2991 966 2981 2543 2015 2453 2981 -176 -145 2463 438 2453 65 16 0.0007196680000001177
72 4 -207 -1 3403 2051 2459 408 2509 2101 3453 1352 3403 -189 3453 -6 2509 -84 2459 65 16 0.0007180149999999053
73 4 -198 3617 3251 2098 2464 3617 1519 3591 3225 2072 2438 3591 -198 -97 2464 366 2438 65 16 0.0009467979999999709
74 4 -200 3965 3449 2179 2695 3965 1786 3936 3420 2150 2666 3936 -200 -86 2695 516 2666 65 16 0.0007239560000000811
75 4 -241 -37 3481 1849 3928 2079 3711 1632 3481 -140 3928 -87 3234 2079 0 1849 3004 65 16 0.0007362289999999216
76 4 -111 -19 1743 917 1989 1072 1898 826 1743 -51 1989 -47 1855 1072 0 917 1700 65 16 0.0007268129999999928
77 4 -276 -39 4587 2336 4716 2380 4631 2251 4587 -215 4716 -53 3177 2380 0 2336 3133 65 16 0.000719072999999959
78 4 -103 1981 1591 952 1342 1981 1029 639 1591 -87 -9 1370 1760 390 1342 -59 1760 65 16 0.0007222669999999987
79 4 -105 2219 1701 1113 1631 2219 1106 588 1982 1394 1912 518 1631 -67 1912 -9 1982 65 16 0.0007128680000001442
80 4 -191 3552 2570 1369 2351 3552 2183 1201 3407 2206 3188 982 2351 -85 3188 -66 3407 65 16 0.000720176999999822
81 4 -213 -12 3066 1826 2941 1115 3167 2052 3292 1240 3066 -116 3292 -37 3167 -103 2941 65 16 0.0007206689999998961
82 4 -82 1832 1384 866 1314 1832 966 518 1764 1246 1694 448 1314 -52 1694 -13 1764 65 16 0.0007082940000000537
83 4 -116 2262 1766 925 1421 2262 1337 841 1766 -88 -13 1538 2034 496 1421 -50 2034 65 16 0.0007085749999999891
84 4 -168 3028 2251 1152 1929 3028 1876 1099 2251 -109 -8 2227 3004 777 1929 -73 3004 65 16 0.0007137359999997983
85 4 -229 4056 2937 1649 2768 4056 2407 1288 3701 2413 3532 1119 2768 -113 3532 -73 3701 65 16 0.0007177500000001835
86 4 -159 2950 2683 2338 2605 2950 612 2344 2077 1732 1999 2344 -159 -148 2605 267 1999 65 16 0.0007027090000000236
87 4 -144 2877 2023 1032 2805 1773 2764 991 2023 -76 2805 -61 2627 1773 0 1032 1886 65 16 0.0007089129999999777
88 4 -183 2759 1929 1015 1845 2759 1744 914 1929 -118 -33 2485 0 1015 -44 2485 -24 65 16 0.0007096159999999685
89 4 -149 2255 1996 1526 1785 2255 729 470 1996 -148 -6 2376 2635 259 1785 -124 2635 65 16 0.0007120980000001609
90 4 -153 2171 1601 969 1539 2171 1202 632 1601 -117 -37 2348 0 969 -74 2348 -30 65 16 0.000716889999999859
91 4 -233 -3 3721 2166 2538 372 2688 2316 0 2166 -74 2316 -6 1555 3721 -219 -6 65 16 0.0007162670000000482
92 4 -99 1165 839 458 784 1165 707 381 839 -90 -66 381 0 458 -75 -51 0 65 16 0.000718406999999921
93 4 -229 3683 2728 1597 2552 3683 2086 1131 3576 2445 3400 955 2552 -131 3400 -79 3576 65 16 0.0007185180000000013
94 4 -179 3602 2922 2051 2731 3602 1551 3479 2799 1928 2608 3479 -179 -110 2731 680 2608 65 16 0.0007045869999999788
95 4 -201 3263 3001 2022 2284 3263 1241 979 3001 -199 -2 2500 2762 262 2284 -120 2762 65 16 0.0007170030000001049
96 4 -162 2657 1937 1102 1822 2657 1555 835 1937 -109 -14 2269 0 1102 -44 2269 -2 65 16 0.0007229639999999371
97 4 -208 3256 2786 1735 2205 3256 1521 1051 2786 -183 -18 2417 2887 470 2205 -119 2887 65 16 0.0007215210000000027
98 4 -179 3171 2211 1214 2174 3171 1957 997 2988 1991 2951 960 2174 -96 2951 -71 2988 65 16 0.0007165879999999625
99 4 -181 3424 3173 2458 2709 3424 966 3139 2888 2173 2424 3139 -181 -129 2709 251 2424 65 16 0.0007207230000001452
100 4 -117 2453 2043 1457 1867 2453 996 2346 1936 1350 1760 2346 -117 -79 1867 410 1760 65 16 0.0007072299999999476
101 4 -278 -68 3845 2007 4144 2137 3975 1838 3845 -138 4144 -101 3640 2137 0 2007 3510 65 16 0.0007280100000000012
102 4 -159 2523 2123 1604 2004 2523 919 519 2936 2417 2817 400 2004 -129 2817 -8 2936 65 16 0.0007139279999999193
103 4 -199 3764 3175 1672 2261 3764 2092 1503 3175 -161 -3 2265 2854 589 2261 -59 2854 65 16 0.000713694000000098
104 4 -186 3304 2429 1312 2187 3304 1992 1117 3248 2131 3006 875 2187 -89 3006 -68 3248 65 16 0.000718015999999988
105 4 -166 3096 2348 1377 2125 3096 1719 971 2942 1971 2719 748 2125 -85 2719 -40 2942 65 16 0.0007089940000000183
106 4 -163 2953 2387 1702 2268 2953 1251 685 2884 2199 2765 566 2268 -114 2765 -1 2884 65 16 0.0007244779999999729
107 4 -213 3804 3162 1582 2224 3804 2222 1580 3162 -169 -21 2234 2876 642 2224 -65 2876 65 16 0.0007148690000000624
108 4 -245 -19 3957 2238 2827 589 2873 2284 4003 1719 3957 -207 4003 -24 2873 -81 2827 65 16 0.0007149710000000642
109 4 -244 4424 3495 2399 3328 4424 2025 1096 3594 2498 3427 929 3328 -150 3427 -5 3594 65 16 0.0007044860000000597
110 4 -171 -6 3009 1677 2112 435 2166 1731 3063 1332 3009 -150 3063 -12 2166 -50 2112 65 16 0.0007082090000001262
111 4 -244 -4 3552 1974 2593 619 3021 2402 0 1974 -55 2402 -11 1578 3552 -203 -11 65 16 0.0007265579999999883
112 4 -111 2208 1571 809 1446 2208 1399 762 1571 -68 -5 1429 2066 637 1446 -54 2066 65 16 0.0007148829999998885
113 4 -198 3104 2510 1315 1909 3104 1789 1195 2510 -159 -40 2411 3005 594 1909 -93 3005 65 16 0.0007219549999999408
114 4 -161 -12 2626 1386 1904 518 2105 1587 0 1386 -21 1587 -4 1240 2626 -131 -4 65 16 0.0007185599999999237
115 4 -185 3053 2331 1215 1937 3053 1838 1116 2331 -132 -24 2301 3023 722 1937 -88 3023 65 16 0.0007136739999999975
116 4 -186 3665 3146 2083 2602 3665 1582 3559 3040 1977 2496 3559 -186 -95 2602 519 2496 65 16 0.0007193919999999299
117 4 -285 -54 4084 2266 4587 2321 4139 1818 4084 -126 4587 -110 3995 2321 0 2266 3940 65 16 0.0007232020000000894
118 4 -178 3262 2899 2270 2633 3262 992 3155 2792 2163 2526 3155 -178 -135 2633 363 2526 65 16 0.0007050299999999954
119 4 -119 -15 2261 1166 2349 1183 2278 1095 2261 -94 2349 -25 1658 1183 0 1166 1641 65 16 0.0007128190000000867
120 4 -242 -17 3114 1877 3011 1134 3404 2270 3507 1237 3114 -143 3507 -61 3404 -132 3011 65 16 0.0007235769999998087
121 4 -292 -72 4015 2109 4332 2223 4129 1906 4015 -158 4332 -108 3679 2223 0 2109 3565 65 16 0.0007354680000000169
122 4 -278 -38 2793 2283 0 2406 2916 510 2793 -78 2916 -52 2554 2044 0 510 2554 65 16 0.0007037860000000951
123 4 -251 -34 3983 2044 4240 2196 4135 1939 3983 -147 4240 -63 3382 2196 0 2044 3230 65 16 0.0007249099999999675
124 4 -142 2168 1749 965 1384 2168 1203 784 1749 -123 -43 2308 0 965 -63 2308 -2 65 16 0.0007186540000001518
125 4 -210 3916 3542 2364 2738 3916 1552 3904 3530 2352 2726 3904 -210 -106 2738 374 2726 65 16 0.0007038530000000875
126 4 -105 2038 1701 1001 1338 2038 1037 700 1701 -95 -11 1588 1925 337 1338 -55 1925 65 16 0.0007165460000000401
127 4 -168 3435 3161 2200 2474 3435 1235 3033 2759 1798 2072 3033 -168 -89 2474 274 2072 65 16 0.0006981310000000462
128 4 -89 1950 1692 918 1176 1950 1032 774 1692 -88 -13 1096 1354 258 1176 -30 1354 65 16 0.0007084390000000607
129 4 -185 3591 2980 2281 2892 3591 1310 3311 2700 2001 2612 3311 -185 -135 2892 611 2612 65 16 0.0007241749999999936
130 4 -134 2583 1955 1261 1889 2583 1322 694 2421 1727 2355 628 1889 -84 2355 -21 2421 65 16 0.0007028189999997991
131 4 -164 2537 1916 1137 1758 2537 1400 779 1916 -122 -23 2333 0 1137 -63 2333 -6 65 16 0.0007078050000000058
132 4 -78 1757 1375 918 1300 1757 839 457 1633 1176 1558 382 1300 -55 1558 -3 1633 65 16 0.0007198419999998595
133 4 -184 3034 2352 1183 1865 3034 1851 1169 2352 -136 -32 2399 3081 682 1865 -81 3081 65 16 0.0007123740000001266
134 4 -188 3618 3332 2452 2738 3618 1166 3211 2925 2045 2331 3211 -188 -118 2738 286 2331 65 16 0.0007048709999999403
135 4 -91 1984 1430 864 1418 1984 1120 566 1784 1218 1772 554 1418 -55 1772 -22 1784 65 16 0.0007073559999999368
136 4 -292 -64 4240 2205 4501 2296 4331 2035 4240 -163 4501 -93 3701 2296 0 2205 3610 65 16 0.0007082299999998654
137 4 -201 -13 2965 1910 2832 922 2861 1939 2994 1055 2965 -126 2994 -16 2861 -111 2832 65 16 0.0007194969999999579
138 4 -187 2986 2663 1629 1952 2986 1357 1034 2663 -178 -24 2426 2749 323 1952 -99 2749 65 16 0.0007137790000002475
139 4 -261 -45 3732 2186 3146 960 3152 2192 3738 1546 3732 -182 3738 -45 3152 -117 3146 65 16 0.0007143430000000617
140 4 -182 3223 2674 1523 2072 3223 1700 1151 2674 -148 -6 2349 2898 549 2072 -81 2898 65 16 0.0007043589999999877
141 4 -270 -46 4006 2208 4468 2260 4058 1798 4006 -154 4468 -98 3549 2260 0 2208 3497 65 16 0.0007245889999998312
142 4 -79 1658 1365 705 998 1658 953 660 1365 -74 -23 1265 1558 293 998 -33 1558 65 16 0.0007267740000000966
143 4 -221 -52 3100 1666 3434 1768 3202 1434 3100 -97 3434 -89 3129 1768 0 1666 3027 65 16 0.0007688630000000085
144 4 -160 -5 2599 1424 1879 455 2098 1643 0 1424 -34 1643 -6 1175 2599 -137 -6 65 16 0.0007198160000001508
145 4 -228 3935 3420 1978 2493 3935 1957 1442 3420 -198 -6 2330 2845 515 2493 -95 2845 65 16 0.0008066840000000575
146 4 -137 2240 1915 1430 1755 2240 810 485 2364 1879 2204 325 1755 -110 2204 -5 2364 65 16 0.0007158759999998932
147 4 -221 3874 3529 2002 2347 3874 1872 1527 3529 -210 -15 2448 2793 345 2347 -79 2793 65 16 0.0007268190000000452
148 4 -233 4260 3693 2293 2860 4260 1967 1400 3797 2397 2964 567 2860 -105 2964 -6 3797 65 16 0.000712970000000146
149 4 -136 -8 2455 1385 1958 573 1974 1401 2471 1070 2455 -100 2471 -9 1974 -44 1958 65 16 0.000726548000000049
150 4 -116 2024 1607 962 1379 2024 1062 645 1607 -97 -17 1583 2000 417 1379 -72 2000 65 16 0.0007169270000000338
151 4 -150 2674 1939 1050 1785 2674 1624 889 1939 -96 -7 1935 2670 735 1785 -79 2670 65 16 0.0007213010000000075
152 4 -136 2196 1859 1308 1645 2196 888 551 1859 -126 -8 2204 2541 337 1645 -102 2541 65 16 0.0007210490000000291
153 4 -261 -29 3829 2093 4425 2332 4068 1736 3829 -146 4425 -95 3609 2332 0 2093 3370 65 16 0.0007003899999999952
154 4 -245 -16 4136 2124 2692 568 2872 2304 4316 2012 4136 -209 4316 -36 2872 -49 2692 65 16 0.000708158999999986
155 4 -125 2574 1806 969 1737 2574 1605 837 2224 1387 2155 768 1737 -59 2155 -45 2224 65 16 0.0007131430000000272
156 4 -261 -35 3646 2237 3177 940 3224 2284 3693 1409 3646 -184 3693 -40 3224 -132 3177 65 16 0.0007123720000001832
157 4 -203 3271 2504 1436 2203 3271 1835 1068 2504 -145 -13 2304 3071 767 2203 -112 3071 65 16 0.0007284839999999182
158 4 -282 -45 4029 2077 4456 2379 4331 1952 4029 -139 4456 -92 3911 2379 0 2077 3609 65 16 0.0007095910000001204
159 4 -98 2162 1620 840 1382 2162 1322 780 2011 1231 1773 542 1382 -39 1773 -32 2011 65 16 0.0007194669999999181
160 4 -206 3351 2588 1504 2267 3351 1847 1084 2588 -149 -9 2288 3051 763 2267 -113 3051 65 16 0.0007114100000000789
161 4 -81 1915 1656 1310 1569 1915 605 1711 1452 1106 1365 1711 -81 -70 1569 259 1365 65 16 0.0007072260000000608
162 4 -159 -32 2390 1295 2684 1389 2484 1095 2390 -68 2684 -65 2458 1389 0 1295 2364 65 16 0.0007174389999999864
163 4 -184 3259 2593 1379 2045 3259 1880 1214 2593 -137 -11 1983 2649 666 2045 -76 2649 65 16 0.0007085229999999054
164 4 -154 3128 2835 2227 2520 3128 901 2633 2340 1732 2025 2633 -154 -114 2520 293 2025 65 16 0.0007088349999999632
165 4 -112 1718 1318 806 1206 1718 912 512 1318 -95 -33 512 0 806 -65 -3 0 65 16 0.0007088729999999988
166 4 -209 4114 3278 2085 2921 4114 2029 1193 3396 2203 3039 836 2921 -104 3039 -5 3396 65 16 0.0007001690000001393
167 4 -218 3687 3162 1626 2151 3687 2061 1536 3162 -187 -34 2270 2795 525 2151 -75 2795 65 16 0.000718085000000146
168 4 -167 -32 2634 1340 2804 1464 2758 1294 2634 -105 2804 -51 2266 1464 0 1340 2142 65 16 0.0007105889999998727
169 4 -118 1944 1566 944 1322 1944 1000 622 1566 -103 -25 1765 2143 378 1322 -76 2143 65 16 0.0007104579999999139
170 4 -245 4110 3328 1796 2578 4110 2314 1532 3328 -185 -13 2490 3272 782 2578 -102 3272 65 16 0.0007116590000000311
171 4 -288 -40 4134 2214 4690 2476 4396 1920 4134 -124 4690 -102 4200 2476 0 2214 3938 65 16 0.0007165040000001177
172 4 -171 -8 3039 1598 2022 424 2141 1717 0 1598 -18 1717 -1 1441 3039 -151 -1 65 16 0.0007103090000000201
173 4 -181 3175 2574 1361 1962 3175 1814 1213 2574 -142 -18 1901 2502 601 1962 -74 2502 65 16 0.0007171139999999632
174 4 -246 -17 4011 2154 2986 832 3142 2310 4167 1857 4011 -181 4167 -34 3142 -67 2986 65 16 0.0007200649999998809
175 4 -245 -3 3319 2233 3143 910 3336 2426 3512 1086 3319 -171 3512 -24 3336 -152 3143 65 16 0.0006960080000000257
176 4 -283 -41 3861 2273 3716 1443 3864 2421 4009 1588 3861 -150 4009 -58 3864 -134 3716 65 16 0.0006906329999998295
177 4 -176 -4 2741 1717 2148 431 2227 1796 2820 1024 2741 -155 2820 -13 2227 -90 2148 65 16 0.0006808179999999719
178 4 -133 2402 2146 1770 2026 2402 632 2315 2059 1683 1939 2315 -133 -119 2026 256 1939 65 16 0.0006871410000000022
179 4 -119 2348 2044 1220 1524 2348 1128 824 2044 -113 -5 1489 1793 304 1524 -55 1793 65 16 0.0006788150000001103
180 4 -192 3301 3007 1953 2247 3301 1348 1054 3047 1993 2287 294 2247 -102 2287 -2 3047 65 16 0.0006822810000000068
181 4 -257 -52 3652 1842 3934 2092 3902 1810 3652 -115 3934 -83 3620 2092 0 1842 3370 65 16 0.0006854469999999502
182 4 -253 -10 2692 2427 0 2431 2696 265 2692 -89 2696 -11 1983 1718 0 265 1983 65 16 0.0006857890000000477
183 4 -99 1829 1369 853 1313 1829 976 516 1369 -75 -8 1616 0 853 -45 1616 -2 65 16 0.0007000459999999542
184 4 -177 3052 2617 1540 1975 3052 1512 1077 2617 -156 -12 2480 2915 435 1975 -85 2915 65 16 0.0006868399999997443
185 4 -246 -11 3074 1708 2801 1093 3455 2362 3728 1366 3074 -152 3728 -84 3455 -122 2801 65 16 0.0006887319999999697
186 4 -164 2783 2308 1410 1885 2783 1373 898 2308 -139 -10 2272 2747 475 1885 -92 2747 65 16 0.0006753239999999217
187 4 -138 2017 1695 1277 1599 2017 740 418 1695 -130 -15 2332 0 1277 -111 2332 -4 65 16 0.0006849499999999065
188 4 -219 4124 3243 1904 2785 4124 2220 1339 3712 2373 3254 881 2785 -98 3254 -35 3712 65 16 0.0006874580000000297
189 4 -190 3510 3206 1856 2160 3510 1654 1350 3206 -184 -5 1968 2272 304 2160 -67 2272 65 16 0.0006834309999999011
190 4 -188 -7 2738 1571 2496 925 2798 1873 3040 1167 2738 -113 3040 -41 2798 -86 2496 65 16 0.0006839679999999237
191 4 -224 -1 3421 1978 2529 551 2808 2257 3700 1443 3421 -190 3700 -32 2808 -91 2529 65 16 0.0006900399999998363
192 4 -258 -13 3850 1996 2541 545 2997 2452 0 1996 -46 2452 -31 1854 3850 -225 -31 65 16 0.0006858630000001753
193 4 -202 -44 3323 1671 3339 1668 3320 1652 3323 -105 3339 -46 2789 1671 0 1668 2786 65 16 0.0006802190000001485
194 4 -181 3625 3074 1770 2321 3625 1855 1304 3221 1917 2468 551 2321 -63 2468 -12 3221 65 16 0.0006898909999999425
195 4 -198 3318 2794 1430 1954 3318 1888 1364 2794 -167 -35 2291 2815 524 1954 -74 2815 65 16 0.000683446000000032
196 4 -252 -8 4067 2082 2624 542 2988 2446 0 2082 -26 2446 -15 1985 4067 -219 -15 65 16 0.0006868770000001412
197 4 -164 -15 2523 1360 1913 553 2141 1588 0 1360 -28 1588 -6 1163 2523 -130 -6 65 16 0.0006867019999998725
198 4 -194 3354 2881 1931 2404 3354 1423 950 2983 2033 2506 473 2404 -116 2506 -7 2983 65 16 0.0006873389999999535
199 4 -195 3355 2572 1443 2226 3355 1912 1129 2572 -135 -2 2181 2964 783 2226 -97 2964 65 16 0.0006915469999999591
200 4 -298 -67 4056 2112 4440 2328 4272 1944 4056 -127 4440 -109 4112 2328 0 2112 3896 65 16 0.0006690250000001008
201 4 -161 2750 2124 1207 1833 2750 1543 917 2124 -119 -12 2348 2974 626 1833 -86 2974 65 16 0.000683073000000034
202 4 -198 2924 2223 1144 1845 2924 1780 1079 2223 -147 -47 2492 0 1144 -54 2492 -5 65 16 0.0006778210000000229
203 4 -189 3356 2367 1261 2250 3356 2095 1106 3244 2138 3127 989 2250 -93 3127 -76 3244 65 16 0.0006769249999998284
204 4 -244 -1 2982 1512 3941 2429 3899 1470 2982 -109 3941 -108 3894 2429 0 1512 2977 65 16 0.0006800190000000317
205 4 -88 1757 1462 897 1192 1757 860 565 1462 -83 -11 1464 1759 295 1192 -53 1759 65 16 0.0006915560000000376
206 4 -209 3375 2824 2031 2582 3375 1344 793 3275 2482 3033 551 2582 -148 3033 -11 3275 65 16 0.0006810859999999419
207 4 -216 4201 3693 2436 2944 4201 1765 3963 3455 2198 2706 3963 -216 -104 2944 508 2706 65 16 0.0006665799999998612
208 4 -153 2735 2303 1297 1729 2735 1438 1006 2303 -132 -15 1693 2125 432 1729 -69 2125 65 16 0.0006827860000000463
