11 10 -422 -196 2501 2254 1925 4295 4764 5011 4542 4295 2370 3955 4424 2839 4764 2394 2641 5011 3086 4274 4027 3558 3805 4274 1904 1657 4027 2839 3168 2699 2946 2617 4542 2172 3757 3510 1925 3319 1394 3764 4011 2617 4202 3955 1585 3510 -60 4295 -11 2527 3715 3558 2370 3764 -25 2839 3086 3243 2996 2839 2370 3367 3614 2617 3805 1435 3360 3113 1925 2922 997 3367 -17 2839 469 2394 1925 2172 3360 -54 4542 -28 2774 3243 873 716 3086 2617 2774 2527 2996 626 873 404 2774 -17 3805 -54 -37 4295 -57 1001 100 0.005219654999999879
12 10 -149 1320 3544 5193 3873 5561 7154 5505 3912 5561 3337 4930 7154 5466 6125 4532 3873 5488 3839 5432 3817 5505 3281 4930 3242 5466 3873 2224 3912 1688 3337 1649 3873 -12 2931 2224 3839 1615 3264 5488 -4 5466 3817 5137 3544 2224 3817 4476 6125 3901 3242 4857 3264 1649 3242 4562 2969 5193 -7 5466 -44 -12 -1 1649 2969 1320 2913 5137 -7 4562 2913 1593 3817 -30 2931 707 0 2224 2883 4532 2308 3901 2252 4476 2883 659 2308 1649 0 1688 3281 1593 3242 -33 -1 707 -19 1593 3208 5432 -4 1001 100 0.0052039310000000505
13 10 -182 6697 5926 8083 7226 8163 6722 7579 6642 8706 7849 6353 7290 5226 6722 7493 6556 7413 6642 8285 7428 5932 6789 8285 6153 8217 7360 5864 6721 8217 6574 8706 7210 6353 4289 6166 7662 5785 7849 5717 7594 6098 4221 6353 4196 6073 4009 6166 7023 5146 7210 5078 6721 4657 6789 5146 6642 8083 6587 5730 7226 5785 7428 5296 7360 5717 7158 8095 6654 7511 6574 8015 7158 5662 6599 8095 6031 8163 6667 5730 6501 5060 6556 5785 6722 4590 6654 7425 6488 7345 6574 5717 6654 5158 7290 5133 6629 7486 6549 8706 -65 1001 100 0.005229224000000032
14 10 -99 11262 10561 9418 10412 11113 10119 11262 9075 10069 9368 10030 9036 9737 9075 9537 8836 8374 10561 8229 9223 9924 8930 11262 8837 9831 9130 8136 10561 8087 9081 7938 10412 11074 10080 10781 10119 10581 9880 9418 10119 10537 9836 10830 10412 8225 9368 9786 8792 9493 9075 8374 9368 7036 9223 8080 10412 7987 9130 6943 9368 6894 9081 6749 9223 6798 9130 6656 9081 -13 10561 -60 10080 9418 9836 7649 8792 8374 9036 7893 10080 7748 8891 8229 8930 7787 10119 7932 9075 6743 8930 6505 8837 8136 8798 7655 10080 7606 8600 11074 8887 1001 100 0.00509141599999996
15 10 -86 1158 3514 5785 4627 6284 4013 2356 4627 5711 3440 4004 2920 5191 4627 2271 3928 6284 -33 5711 3355 5012 3928 5086 3429 5785 -28 5711 -11 5191 2835 4492 3928 1657 4013 -14 3440 2356 3514 -9 3440 1084 3355 4513 3429 3993 2835 3919 3355 3816 2732 3296 2835 2271 3429 1158 2815 5086 -46 5012 2741 1657 2815 -27 2741 1084 2242 4513 -24 3993 1722 1158 2242 -5 1722 564 2920 2356 2817 461 2732 2271 3355 -86 -30 2271 0 2356 -73 -11 0 1657 2221 4492 -29 5012 -33 -14 2741 -10 2221 1001 100 0.005415541000000079
16 10 -8 0 2062 -1 2017 2768 3226 2475 2017 0 751 2768 -21 -1 -26 2475 458 1209 3226 -46 -21 -4 2062 -9 458 0 -2 -19 2017 -25 -8 -28 751 1209 -29 -4 751 -22 -2 -27 458 -33 -8 -79 2062 -73 -2 -97 -8 -105 -10 0 -28 -45 2017 -27 -10 -30 751 -48 -28 -53 458 -35 -10 -81 2062 -99 -28 -117 -2 -99 -10 -125 -28 -123 -8 -143 -48 0 -91 -108 2017 -65 -48 -68 751 -111 -91 -116 458 -73 -48 -119 2062 -162 -91 -180 -2 -137 -48 1001 100 0.005303301999999732
17 10 -77 8478 10439 11760 11367 10538 10931 11760 10640 10247 11367 10242 10635 11760 10535 10142 11367 10046 10439 9610 10931 9811 10640 9515 10635 9806 10931 9706 10535 9415 10640 9319 10439 9314 10635 9410 10535 9214 10439 9106 10427 11760 9799 9406 11367 10034 10427 9598 10931 8970 9799 8679 10640 9307 10427 9302 10635 8674 9799 8574 10535 9202 10427 8466 9799 8478 8085 10046 10255 9426 10747 10538 9418 10247 10456 9627 10747 9622 10451 10242 9413 10538 9313 10142 10351 9522 10747 9414 10243 10034 9205 10538 9217 10046 8926 10247 9122 10242 9017 10142 9022 1001 100 0.005138666999999986
18 10 -515 -267 -55 5254 7397 6229 6821 4788 5956 5364 7397 5344 6454 7046 5936 6065 5473 5344 5936 4768 6821 4678 5846 5254 5383 4215 6358 6229 4196 5364 5493 4325 6358 4305 5473 3440 5493 3350 5383 3330 5473 -34 6454 5286 5878 7046 5013 5142 4550 4421 6454 4311 4903 7046 -98 6065 4897 6007 5878 4768 6544 5952 4176 6229 4086 5862 3829 4997 3221 5364 3311 5344 5639 4471 5063 4768 4944 4352 5520 5344 4176 5286 5415 6007 3974 5142 4032 6065 3922 5032 4903 3793 5936 3903 5956 3813 5846 3793 5569 4977 3809 1001 100 0.005202760999999834
19 10 -173 4467 4092 6409 7653 7091 6077 6639 7653 6408 6840 6278 6653 6221 6783 6408 5846 7091 5847 6409 6841 6279 5847 6222 5208 5770 5395 6639 7071 6509 6077 4833 5847 4602 6969 7531 6517 7761 7199 5955 6969 5698 6260 7531 5214 6458 5896 4882 7199 5928 6490 7761 5444 6458 5187 4625 5896 4652 6969 -32 6387 6949 6517 6892 6330 5955 6517 5246 6490 4173 5444 5876 5314 4882 5444 4200 6517 4150 6323 7567 7005 5761 6775 7337 6323 6755 6193 5761 6323 6698 6136 5761 4490 5735 3562 4833 5395 6409 5164 7531 -48 1001 100 0.005162187999999901
20 10 -78 10479 9894 10168 9483 9209 9894 9144 9729 10479 9794 9209 8459 9144 9418 10168 9225 9810 9536 10479 9379 9653 9068 10168 9061 8787 9894 8951 9536 8851 9794 9044 9729 10003 9418 8733 9483 8540 9225 8951 8266 9209 8109 8794 9894 8384 8969 10479 9372 8787 8102 9209 7699 8384 8658 10168 8372 8957 8683 10479 8476 8750 8165 10168 -78 10003 9318 9044 8459 8733 9318 8375 9125 9810 9060 10003 8903 9653 8968 8694 9794 8687 9372 8622 9729 8786 9536 8436 9379 8794 9068 8383 9483 8376 9061 8311 9418 8475 9225 8125 9068 1001 100 0.004949587999999894
21 10 823 0 2483 -6 823 -26 792 0 2403 -35 2483 -23 792 -45 1692 0 105 -63 2483 -25 1692 -28 823 -38 2403 -55 792 -83 105 -66 823 -97 -29 0 -38 -103 2483 -94 -29 -114 792 -123 -38 -106 823 -169 -101 0 -105 -170 2483 -166 -101 -186 792 -190 -105 -173 823 -1309 0 -1309 2483 -1309 0 -1309 2403 -57 1692 -85 105 -95 2403 -126 -29 -116 1692 -125 -38 -135 2403 -198 -101 -188 1692 -192 -105 -202 2403 -1309 0 -1309 1692 -1309 0 -1309 823 -1309 -6 -91 -23 1001 91 0.005352087999999977
22 10 -303 -73 5769 8207 8291 7936 9386 9302 8581 8936 7486 8207 7852 9302 6971 7326 7410 7055 9386 8665 8581 7131 7852 7936 7215 8665 6334 7055 6971 6250 8581 6219 6940 9302 6864 7219 7303 6948 9386 7024 6940 5490 7852 5521 7126 7481 6760 6844 6489 7210 7126 6405 6760 5155 7486 7570 8291 5960 7410 6689 6605 8936 6574 6219 6303 8665 6227 6948 6864 6143 8581 -88 -8 6405 6489 4884 7215 7570 5239 6844 4482 4398 6760 4322 6653 6298 7019 7103 6382 6298 4693 7131 7486 5124 6574 4243 6605 7326 5876 8207 5845 1001 100 0.005091591000000006
23 10 -237 -36 7572 9980 10670 9174 10754 10064 8484 9980 8116 9696 10386 8890 10754 8786 8096 10064 8200 9696 7728 8418 10386 8806 10670 8702 8012 9980 7736 9316 10006 8510 10754 8346 9842 9152 7656 10064 7820 9316 7452 9696 7288 9152 7572 8262 10670 8426 10006 8142 10386 7978 9842 8262 6766 9174 9824 9134 8484 9174 7310 8890 9540 8850 8200 8890 6922 8786 7206 9174 6930 9168 8478 6614 8194 8884 7304 9168 7200 6510 8478 6240 8484 6620 8200 6232 8096 6516 8484 6076 7656 8346 8996 8306 7656 5792 8200 5956 8194 6226 6916 1001 100 0.005125099000000022
24 10 -133 9254 8881 8092 9856 10927 11300 10229 9856 8634 9705 10927 9163 9536 11300 10078 9705 7941 9163 8092 8465 10229 9007 10078 8314 9536 8465 9254 8032 9796 9423 8634 9007 9796 7699 8921 9992 9619 8830 10927 8607 8980 11300 9203 9992 8770 8397 9619 8548 8921 8132 10229 7909 8980 7758 10078 7981 9203 9220 8847 8830 9203 8132 8149 9220 7998 7981 8770 7699 7716 7343 7326 9423 7659 8881 6784 8548 7759 9856 7536 8607 7385 9705 7608 8830 8831 7760 8133 8132 7759 8830 7066 9163 6843 8607 6510 8830 6377 8474 10927 -138 1001 100 0.005073293000000145
25 10 -91 8569 8403 8956 8262 8428 7875 8569 7390 9629 9463 10016 9322 9699 9146 9840 9463 8769 9948 8768 9462 10015 9321 9698 9145 9839 9462 9628 8934 9487 9321 8768 9145 9311 8934 8768 7589 8769 9322 9488 8935 9629 8449 9628 8123 9303 9856 9690 9137 9514 8820 9373 8996 9690 8511 10016 8836 10015 8510 9690 7778 8155 7602 9514 8335 9840 8660 9839 8334 9514 7581 7747 7370 9303 9137 8443 9948 8036 8730 7551 9463 8283 9462 7957 9137 7958 9463 7530 8709 8015 9948 7709 8403 7224 9463 -22 9948 -12 8935 9312 9146 1001 100 0.005147210999999929
26 10 -211 10707 10356 9602 10721 9241 10180 9061 9815 10166 9412 9061 8122 9602 9953 10707 9227 10346 9995 9241 9677 10028 9592 10346 8859 10339 9988 9234 10721 8555 9309 9660 8906 8555 7436 9602 8115 9234 10173 9054 9808 10159 9405 9054 8115 8869 10356 8876 9995 8508 9988 8869 9808 8328 9815 8876 9312 9663 9227 10166 8679 10159 9220 10707 8541 9660 8180 10346 8137 7786 9995 7829 9309 8190 10356 8147 8498 10707 8447 9566 9215 8461 10721 8512 8863 7744 9953 8473 9592 9241 8122 8876 9227 8473 9412 7925 9405 8466 9953 7787 8906 1001 100 0.005024469999999948
27 10 1310 2992 1682 4073 5123 3441 2391 4073 -3 3491 2391 3626 1235 2917 1682 2782 1100 3491 -21 3441 1050 2732 5123 -42 -1 2782 -3 -42 -21 2150 1100 2335 1235 2285 1050 2150 -1 2732 1682 2251 569 2960 2391 0 1682 -41 -20 0 1310 -1 1050 1619 569 1804 1235 0 1100 1669 569 0 1050 -59 -20 -61 2391 -3 1310 -4 1100 -62 -20 -63 1235 -5 1310 -9 569 -67 -20 -83 1310 -154 -91 0 -140 -161 1682 -112 -91 -130 1050 -179 -140 -181 2391 -132 -91 -133 1100 -182 -140 1001 100 0.005316909999999897
28 10 -132 0 2245 -44 -1 0 -25 -68 2245 -79 -36 0 -55 -98 2245 -146 -103 0 -120 -163 2245 -166 -123 0 -152 -195 2245 -175 -132 -205 -1 -98 -25 -133 -36 -109 -1 -128 -55 -152 -25 -200 -103 -176 -1 -193 -120 -217 -25 -220 -123 -196 -1 -225 -152 -249 -25 -229 -132 -240 -36 -163 -55 -230 -103 -211 -36 -228 -120 -247 -55 -250 -123 -231 -36 -260 -152 -279 -55 -259 -132 -307 -103 -295 -120 -315 -123 -298 -103 -327 -152 -344 -120 -324 -132 -327 -123 -347 -152 -356 -132 1001 100 0.005122427000000096
29 10 11916 11541 13937 12998 13373 12355 13294 12919 13937 12840 14648 13709 12691 13630 14648 12677 13774 12835 11817 12756 13774 11966 13937 11872 13680 12741 11723 12662 13680 12583 14648 12456 12831 11892 11517 13709 11901 12998 11980 12919 11822 13630 14005 13066 12691 10883 11980 12355 11258 13066 11095 12192 13131 12756 11659 13630 11565 12662 13037 12098 11723 10626 12691 10720 11817 12192 10384 12355 10290 12098 11001 13066 10874 11971 11596 12614 11517 12456 11438 13630 11371 12389 14648 12252 11313 13709 11738 12835 11027 12998 10933 12741 11644 13709 11450 12389 10581 12840 13215 12276 13373 1001 100 0.005094694999999927
30 10 12953 12815 13409 12575 12672 12078 12912 12815 11981 12575 11535 12369 13409 11533 10939 12815 11775 12369 12507 11913 12953 12119 11981 12078 11038 11872 12912 11036 10939 11077 12953 10853 11447 11544 11406 11309 13409 11122 10528 12815 10715 11309 11447 10613 10710 11544 10950 10853 10715 10812 12912 10625 10528 10666 12953 10623 11217 11079 13409 11061 11199 10605 12953 -74 13409 -45 12912 10582 11176 11079 10485 12815 10467 11061 11158 10564 12912 -143 12953 -1233 12815 -1233 13409 -1233 12815 -1233 12953 -1233 12119 11079 11913 12010 11872 12466 12369 10493 11533 10699 12575 10475 11309 1001 95 0.005026646999999995
31 10 -84 11287 11261 11270 10850 10876 10867 11287 10705 10714 10688 11270 10529 10520 11261 10841 10867 10285 10705 10679 11261 9620 9646 11287 10546 10520 10100 10841 10850 10268 10688 10679 10259 10841 9200 9620 9629 11270 9551 9542 11261 9315 9341 11287 9568 9542 9122 10841 8895 9315 9324 11270 9315 9306 11261 9004 9030 11287 9332 9341 8921 10876 10294 10714 9973 9964 10705 9064 9646 9226 10867 10126 10546 9964 9938 10679 9038 9620 8879 10520 9938 9947 10688 9047 9629 9209 10850 10109 10529 9947 9973 9553 10294 10285 10259 10268 10294 8653 9235 10876 10135 1001 100 0.005183266999999825
32 10 2388 4382 5411 3417 2388 0 1994 4382 -17 2979 4389 5418 4433 3404 4431 3021 4050 5035 4008 5418 3424 2439 4433 3023 5411 -40 4008 3023 4050 2056 3466 2439 1410 3404 4389 2395 3424 2014 4008 2979 4006 5035 3041 2056 1029 3417 -36 2014 3041 2012 4006 3021 1994 3404 3551 2141 3170 3023 1994 2979 3126 2141 1994 -60 -56 0 1410 2437 4431 -1 4433 -17 3551 1557 1410 2395 985 2979 -102 -60 -83 3023 1029 2439 -13 1557 147 2141 -5 3021 1027 2437 3466 -1 4050 -28 3170 1176 1029 2014 985 1001 100 0.005113536000000085
33 10 -1 11239 12388 11599 12345 13027 12281 11599 10705 11494 12388 11226 11972 11183 12345 11451 12240 11494 12176 11387 12281 11132 11878 13027 12133 11451 10705 11387 12133 10984 11878 11196 12345 10813 11495 13027 11865 11183 10437 11599 10450 11239 10345 11494 10332 11226 11908 11119 12281 10749 11538 10856 12388 10216 10962 10173 12345 10072 10861 11543 10797 10115 12388 9971 10717 9928 12345 -90 12388 -10 12281 10109 10898 10216 9427 11599 10067 10856 9962 11494 9322 10216 9067 11239 10077 11226 10437 11119 11865 10971 12133 10601 11495 10749 10067 10813 9919 11451 10302 11196 10450 1001 100 0.005213496000000095
34 10 -145 6959 6911 8227 8136 8184 7729 7681 8835 7601 8056 8147 7692 7601 7649 8104 8056 6902 8136 7681 7772 8227 6993 8147 6831 8065 7974 8022 7567 7519 8835 7421 7876 6722 8136 6820 7974 7519 7610 8065 6911 6820 7821 7366 7457 6456 7772 6538 7692 6376 7610 6456 6911 5677 6993 7041 6950 8184 6868 8022 6788 8104 6950 6902 7903 7448 7496 6495 7729 6413 7567 6333 7649 6495 6950 5634 6868 6959 6504 6456 6365 7681 6447 7601 6285 7519 6365 7366 7414 6413 6868 6820 6365 6413 6504 5270 6586 7041 5725 6959 5545 1001 100 0.0049266169999999665
35 10 -301 -69 5241 7161 7078 6817 8236 8319 7851 8078 7995 7768 8236 7554 7781 7313 7995 6690 8014 7787 7870 7188 8493 8410 7105 7787 6463 7768 8029 7347 7574 7313 7396 8078 6773 7241 7158 6931 8236 6316 6399 8319 7637 7554 7086 8410 6991 7673 8141 7459 7686 7218 7900 7673 7756 7074 8493 7169 7851 7768 7086 7347 7430 7169 7637 6332 7656 7573 7105 7366 6042 7347 5928 7252 7335 7074 7542 7459 6991 7252 5947 7366 5446 5529 5268 7188 7656 6237 7542 6218 7637 5717 6399 5931 7851 6546 7870 6451 7756 6432 7851 1001 100 0.005128422000000077
36 10 186 2058 1872 3186 1314 2024 710 2582 1872 0 2328 -3 1872 -2 911 0 2270 -3 1872 -24 439 0 1314 1500 186 0 710 -11 186 -49 911 -23 1314 -24 2270 -50 186 -50 2328 -24 1314 -45 439 -71 186 -78 359 0 -81 -114 1872 -31 359 -52 1314 -135 -81 -161 186 -1184 2058 -9 3186 -18 2582 -44 2058 -82 -2 -56 3186 -57 -3 -83 2058 -83 -50 -104 1500 -9 -98 -18 2024 -65 1500 -103 -23 -56 -136 -9 -137 -57 -24 -104 1500 -125 -45 -78 3186 -57 -146 1001 99 0.005232079000000223
37 10 -207 8012 7360 9482 8341 10424 8689 9830 7747 9482 7311 6170 8341 9140 9907 9108 8341 8993 9792 9140 7405 9488 10255 9456 10108 9341 10140 9488 8689 9456 7373 9108 6986 9069 8302 10424 8253 9052 7317 9488 7366 9101 8302 8954 7219 9341 8689 9043 6960 8695 8341 6606 8689 6567 8302 6219 8341 6028 8111 10424 -7 9488 7175 8910 9677 8878 8111 9252 7517 9830 7708 8507 7366 8133 10255 8172 9907 7785 8437 7670 9792 8057 10140 8018 8785 8133 7334 9456 7285 8084 10255 7942 9677 7594 9907 7736 6969 9140 7018 9101 6930 1001 100 0.005171546000000138
38 10 -453 -216 3350 4667 3577 5239 3922 2260 3577 3738 2421 2260 3350 1090 3354 5016 6333 6494 5404 5243 6333 4671 4832 6494 5177 5016 3926 5243 3581 5005 3688 2264 3926 4087 5404 3742 4832 3515 5177 4087 2425 3742 3581 4671 3354 3515 2425 2264 3581 4170 2853 2264 3354 -39 2853 589 2251 3568 4658 4069 6333 -81 4658 3341 2752 5016 -72 3341 2251 2412 3729 3568 2979 5243 -15 4170 1906 3568 -15 -6 3926 1662 3922 -12 2421 161 2425 -31 2853 -6 2251 1662 3692 5009 3347 2030 3692 -28 2191 2030 0 1001 100 0.005106024999999903
39 10 -53 6113 6065 7330 7223 7271 7130 7237 7189 7330 6868 6916 6809 7271 6332 6439 6449 6401 6391 7330 6075 6123 6133 6085 6075 5968 7223 7233 7092 7199 7189 7082 7223 6761 6868 6878 6771 7233 6294 6401 6260 7199 6737 6878 5939 6401 5146 6085 5978 7233 5968 6016 6006 7271 6016 6123 5982 7237 6775 6916 5977 6439 6391 6284 7223 5958 6065 6075 5934 7199 5944 6085 5623 6878 5613 6075 5136 6401 4886 5825 5815 7330 5684 5577 7223 5708 5815 5863 5756 7271 5625 5635 5587 7233 5718 5825 5684 7199 5553 5601 5591 1001 100 0.005140412000000039
40 10 -482 -245 -20 3786 4997 4690 4981 3934 4241 3950 4997 2565 4604 4297 4588 3541 3848 3557 4604 3393 4006 4297 3990 3699 4006 2959 4170 3863 3250 4297 3086 5518 4471 4778 2739 4268 3961 4252 2723 4762 4471 2432 3961 1529 3568 3875 2346 4778 -20 4762 2330 3541 3250 3557 4170 2131 4563 4256 3643 4690 3479 5518 -24 4778 -74 3352 4563 3950 3643 3934 2723 3770 4981 2549 4588 3377 3990 2943 3250 2959 2652 3863 1824 4256 3045 4092 4399 4690 4383 4092 3479 3786 4399 3352 3643 3336 4383 3770 4077 4690 2258 1001 100 0.0051424719999999535
41 10 -82 1424 3157 1733 3416 5046 3363 1733 2125 392 2075 3705 5129 4737 5151 3727 4119 3705 3313 5046 -21 3705 2022 3446 5129 3499 3107 4737 3313 3727 2097 3521 5151 3468 3054 4737 -31 5046 -39 3727 2044 3468 1838 3521 3107 1683 3416 -1 2125 -6 3363 1630 3313 1683 2097 2489 4119 2436 2044 1630 3054 3446 1816 3499 2075 2489 806 2436 2022 1630 0 1733 -4 414 2097 -19 3416 -11 3157 -16 3363 -24 2044 414 1838 1424 3107 -11 -31 -16 3054 1424 1816 392 2022 -6 -21 -1 2075 1683 0 1001 100 0.005194107999999975
42 10 -456 -214 4903 4256 6460 5727 5928 4693 5426 5225 6460 4172 4819 4086 3439 5727 4492 5979 3775 5010 5743 4508 4709 3976 3775 4508 3021 5225 4492 5139 2935 4422 3775 3954 2467 4671 4492 4693 2489 3976 1688 3892 3691 5979 -81 5225 2937 4424 3691 4926 3439 4764 3529 4262 2937 4172 4373 3640 5928 3724 4457 4256 5743 3455 3656 2923 2722 5010 3523 5727 -54 4671 2383 3870 3691 2204 4492 2288 3775 1487 3691 -21 2851 5139 -68 5225 -40 4671 -63 4693 2405 3892 -18 4424 2220 4508 -62 3954 1666 3870 -86 1001 100 0.0051962240000000826
43 10 -100 8400 8351 9728 9090 8284 8922 9728 8135 7497 9090 7713 8351 7545 8922 7329 8135 6758 8476 7838 7032 7670 8476 6787 8380 7742 6936 7574 8380 6662 8351 6758 6807 8400 7762 7713 6907 8284 6691 7497 6120 7838 6149 7742 6024 7713 6120 6758 5952 7670 5981 7574 5856 7545 7594 8400 6711 6662 8039 9728 7995 9713 9075 9124 8318 8269 9075 7698 8336 9713 8907 8269 6892 7698 7747 9124 7531 8169 8120 9713 8024 8073 7435 9124 7406 8044 7995 8042 7404 7357 9090 7401 8039 7233 8922 7189 8907 7530 8336 8385 7747 1001 100 0.005199296000000242
