2,8,11,1,1,9,0,0,0,0,0,0
0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.4,0.0,1.2939764295,7,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.6691551353,0.3768288736,3.1622776602,0.4,0.1,0.1,3,3,8,3,11,2,6,3,2,1,5,0,0,1,1,0,0
0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,1.4208272238,11,1,-1,0,-1,7,1,1,0,1,79,3,0.3872983346,0.9865510924,0.39,3.6055512755,0.2,0.5,0.5,3,2,9,4,10,1,10,6,1,12,11,0,0,0,0,0,0
0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0.9,1.2,1.6678953803999998,0,1,-1,0,1,14,1,1,0,1,49,3,0.4,0.7155879511,0.3685105155,3.1622776602,0.3,0.6,0.0,4,4,6,3,5,2,8,3,0,4,7,1,1,0,0,0,0
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.6,0.2,0.5847007782,11,1,0,0,0,10,1,1,2,1,83,2,0.4123105626,0.7063612964,0.3420526275,2.4494897428,0.1,0.3,0.1,2,1,9,4,8,5,10,6,2,1,11,0,1,1,1,0,0
0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.6,0.8448372623999999,11,0,-1,0,-1,10,1,1,0,1,28,3,0.3741657387,0.7711213258,0.3807886553,2.8284271247,0.5,0.2,0.1,1,1,5,3,11,1,7,5,3,2,8,1,1,0,0,0,0
0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0.0,0.7842193570999999,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.8886334573000001,0.4074309757,3.1622776602,0.8,0.0,0.2,2,3,9,2,10,2,9,9,0,3,8,0,1,0,0,1,0
0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.3,0.3,-1.0,7,1,1,0,1,1,1,0,2,1,70,3,0.3741657387,0.8980810579999999,0.3301514804,3.6055512755,0.4,0.7,0.1,1,3,5,4,10,3,7,3,2,3,10,0,1,1,0,0,0
0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0.9,1.2,0.8287792226999999,9,1,1,8,1,11,1,1,2,1,24,2,0.5291502621999999,1.092895918,-1.0,2.6457513111,0.5,0.9,0.4,3,1,7,3,11,0,12,3,1,1,7,0,1,1,1,1,0
0,2,2,5,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.2,0.1,-1.0,5,1,1,0,0,1,1,1,0,1,38,3,0.316227766,0.7688035408,0.299165506,3.6055512755,0.7,0.6,0.0,2,3,5,4,10,2,9,6,1,3,9,0,0,0,0,0,0
0,5,4,11,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.8,1.5610493266,11,1,-1,0,-1,9,1,0,2,1,93,3,0.4,1.0163945352,0.3872983346,3.7416573868,0.3,0.7,0.8,3,2,8,4,11,2,6,6,2,3,5,0,1,1,1,1,0
0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,1.5,1.5968719423,11,0,-1,9,-1,10,1,1,1,1,81,3,0.4472135955,1.2005336279,0.4975942122,3.3166247904,0.2,0.1,0.9,3,1,7,2,9,0,9,6,1,3,8,0,1,1,1,0,0
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.3,0.7154544011,11,1,0,0,1,14,1,1,2,1,104,2,0.316227766,0.6525854493,-1.0,2.8284271247,0.1,0.3,0.2,2,3,5,3,9,1,8,6,1,2,11,0,1,0,0,0,0
0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.7,1.1688669728,7,1,-1,0,-1,1,1,1,2,1,51,2,0.3741657387,0.8541778707,0.4017461885,3.6055512755,0.8,0.6,0.7,4,4,8,3,10,1,8,7,0,3,7,0,0,0,0,1,1
0,2,1,1,0,4,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.2,0.6133922073,10,1,-1,0,-1,0,1,0,2,1,37,2,0.316227766,0.8756815526999999,0.3754996671,3.7416573868,0.6,0.8,0.5,3,0,10,0,8,2,3,2,2,3,6,0,0,0,1,0,0
0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9,0.3,0.6941721688,7,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.7509773247,0.3926830783,3.3166247904,0.9,0.8,0.9,0,0,9,3,10,2,9,4,2,2,5,1,1,1,1,1,0
0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7,0.7,0.8767838957999999,7,1,-1,0,-1,11,1,0,2,1,36,3,0.3741657387,0.8805168467,0.3793415348,3.6055512755,0.3,0.4,0.4,2,1,6,3,8,2,5,9,1,1,10,0,0,0,1,1,1
0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.7224091638,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.6229926442,0.3583294573,3.1622776602,0.0,0.1,0.5,4,2,9,1,12,4,5,4,2,1,4,0,0,1,0,0,0
0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0.0,1.4,6,1,-1,1,0,2,1,1,0,1,104,2,0.4,1.4371114279,0.4769696007,3.6055512755,0.8,0.2,0.0,2,1,9,4,10,3,4,5,1,3,9,0,1,1,0,0,0
0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.1,0.2,-1.0,6,1,-1,0,1,0,1,1,0,1,32,1,0.316227766,0.6351286718,0.3615245497,3.0,0.4,0.9,0.3,2,1,7,2,11,3,14,5,1,2,14,0,0,0,0,1,0
0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.8,0.6,0.9229707471,11,1,-1,0,-1,3,1,1,2,1,15,3,0.3997499218,0.9401951617,0.4052159918,3.4641016151,0.8,0.3,0.7,4,2,6,2,9,3,14,3,2,2,8,0,1,0,0,1,0
0,4,1,7,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.9,0.4,0.632455532,7,0,-1,0,-1,14,0,1,2,1,68,3,0.4472135955,0.900946472,0.4272001873,3.0,0.9,0.4,0.9,4,1,9,2,10,2,6,6,0,3,6,0,1,1,0,0,0
0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0.9,0.6,0.4145780988,11,1,-1,0,-1,0,1,1,0,1,37,2,0.316227766,0.7125643367,0.3754996671,3.1622776602,0.4,0.8,0.4,2,2,7,5,10,1,12,8,0,4,3,0,0,0,0,0,0
0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,0.8,1.1653862021,11,0,0,9,1,2,-1,0,2,1,104,3,0.4472135955,1.7138594019,0.4669047012,3.7416573868,0.5,0.9,0.2,1,3,7,3,9,4,8,5,0,3,4,0,0,1,1,0,0
0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0.2,-1.0,6,0,-1,0,0,11,1,1,0,0,53,2,0.4472135955,0.8844735092,0.4306971093,3.3166247904,0.4,0.4,0.4,3,3,8,4,12,3,7,5,0,3,6,0,1,0,0,0,0
0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.1,0.2,-1.0,11,0,0,9,0,0,-1,1,2,1,104,2,0.4472135955,1.5092483489,0.4562893819,3.4641016151,0.7,0.4,0.9,1,2,7,5,9,2,8,3,3,4,10,0,1,0,0,0,0
0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.2,0.561248608,11,1,-1,0,-1,1,1,1,1,1,38,3,0.316227766,0.6968049870999999,0.3598610843,3.3166247904,0.4,0.1,0.2,1,1,8,2,11,2,6,6,1,2,7,1,0,0,1,0,0
0,2,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9,0.5,0.7416198487000001,6,1,-1,0,0,11,1,1,0,1,101,3,0.3741657387,0.7644341070999999,0.3849675311,3.1622776602,0.9,0.4,0.2,3,3,9,3,8,3,10,6,2,1,6,0,0,1,0,0,1
0,0,2,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0,1,0.9,0.5,0.8062257748,4,1,-1,0,0,11,1,1,0,1,103,1,0.316227766,0.5878592624,0.3583294573,2.6457513111,0.9,0.1,0.9,2,2,8,4,11,2,8,7,0,4,11,0,0,1,0,0,0
0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.8,0.4,0.6204836823,7,1,-1,0,-1,11,1,1,2,1,3,2,0.4242640687,1.0625577281,0.4253234064,3.4641016151,0.6,0.9,0.8,1,2,8,3,10,3,8,6,3,4,11,1,0,1,1,1,0
0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.3,0.2,-1.0,7,1,-1,0,-1,4,1,0,2,1,12,3,0.4,0.9682244976,0.3708099244,3.7416573868,0.2,0.2,0.1,3,3,8,3,9,0,11,1,1,1,8,0,1,1,1,1,0
0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.0,0.6046693311,7,1,-1,0,-1,14,1,1,2,1,104,2,0.3997499218,0.6308855117000001,0.4597825573,2.0,0.1,0.4,0.3,1,1,7,2,9,2,7,8,0,5,8,0,0,0,1,1,0
0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.3,0.1,-1.0,11,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.6718513954,0.3521363372,3.4641016151,0.5,0.7,0.5,1,4,7,2,11,4,12,5,3,5,9,0,0,1,1,0,0
0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.6637959024,11,1,-1,0,-1,10,1,1,2,1,28,3,0.3741657387,0.7293833012000001,0.3788139385,2.4494897428,0.1,0.4,0.5,1,1,6,5,10,1,10,2,2,1,7,0,1,1,0,1,0
0,0,3,10,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,1.8601075238,11,0,0,1,0,5,-1,1,2,1,104,2,0.4242640687,1.6205039518000002,-1.0,3.3166247904,0.1,0.2,0.6,1,1,8,4,10,3,13,8,2,3,8,0,1,1,0,1,0
1,2,1,10,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0.9,0.5,0.9082951062,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7517060486,0.3615245497,3.6055512755,0.0,0.0,0.6,1,4,10,3,10,2,5,5,0,4,4,0,1,0,0,0,0
0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.9,1.2224463178,11,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.7713530561,-1.0,3.6055512755,0.7,0.1,0.1,1,3,5,3,8,2,15,3,0,4,7,0,0,1,1,0,0
0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.8,0.3,0.5889609495,11,1,-1,8,-1,11,1,0,2,1,71,2,0.4898979486,1.2980914152,0.4949747468,3.6055512755,0.3,0.0,0.4,1,0,8,2,8,4,13,4,2,4,9,0,0,0,0,0,0
0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9,0.7,-1.0,7,1,-1,2,-1,1,1,1,2,1,90,0,0.3741657387,0.7067852959,0.4166533331,3.3166247904,0.4,0.5,0.8,2,1,9,1,10,3,5,4,0,3,5,0,1,0,0,0,0
1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.9,0.6,-1.0,7,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.776514782,0.3849675311,3.3166247904,0.5,0.7,0.1,1,2,7,0,10,1,11,4,1,4,8,1,1,1,0,0,0
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.3,0.0,0.7996092796,10,1,1,0,0,11,1,1,2,1,99,2,0.316227766,0.5962520683,0.30331501780000003,2.8284271247,0.4,0.5,0.6,3,2,8,3,9,2,5,2,2,0,7,0,1,1,0,1,1
0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,1.2,1.3686215693,9,1,1,0,0,14,1,0,2,1,72,3,0.4472135955,1.2197581389,0.3601388621,3.6055512755,0.0,0.4,0.7,2,0,7,4,9,1,10,8,2,2,9,0,1,0,0,0,1
0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0.3,0.4,-1.0,10,0,-1,9,0,15,1,1,0,1,41,2,0.5477225575,1.2519571455,0.5329165038,2.4494897428,0.7,0.3,0.7,3,3,6,1,7,2,14,3,0,2,8,0,0,1,1,0,0
0,5,1,7,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,1.2,0.907606743,11,1,-1,0,-1,1,1,1,2,1,31,3,0.3741657387,0.76415026,0.3854867053,3.1622776602,0.1,0.2,0.4,2,2,6,4,12,2,12,6,1,0,4,0,1,0,0,0,0
0,2,1,5,0,4,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.1,0.535023364,11,1,0,0,1,1,1,1,2,1,91,3,0.3605551275,0.7013122293,-1.0,2.2360679775,0.1,0.7,0.7,3,0,7,2,8,1,6,7,3,5,8,0,1,1,0,1,0
0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.4,0.0,0.5517019123,7,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.7298958377,0.3708099244,3.3166247904,0.0,0.6,0.9,3,4,8,4,8,3,5,3,2,2,10,1,0,0,1,1,0
0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.3,0.595294045,5,1,1,0,0,0,1,1,2,1,22,3,0.316227766,0.8169858684,0.310322413,3.6055512755,0.3,0.1,0.8,2,3,7,2,11,1,6,6,0,0,6,0,0,1,0,1,0
0,5,4,11,1,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,0.7,1.1205467416,7,1,0,0,0,1,1,1,2,1,38,3,0.316227766,0.7087265964,0.299165506,3.3166247904,0.0,0.5,0.2,2,1,8,2,11,1,8,4,0,5,8,0,1,1,0,0,0
0,0,1,5,1,4,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.3,0.7889866918999999,7,1,1,0,1,1,1,0,2,1,25,3,0.3741657387,0.8400486999,-1.0,3.6055512755,0.9,0.3,0.6,1,4,7,2,8,3,7,9,1,4,10,0,0,0,0,1,0
0,1,3,11,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,1.2,0.8351646544,11,1,1,6,0,14,1,1,2,1,104,0,0.4795831523,0.9971187832,0.3860051813,3.4641016151,0.8,0.5,0.5,2,1,9,1,7,3,9,5,0,3,6,1,1,0,0,0,0
0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.9,1.3045593126,11,1,-1,0,-1,4,1,1,2,1,84,3,0.316227766,0.7694663815999999,0.3667424164,3.4641016151,0.5,0.1,0.7,3,1,9,3,11,5,9,6,3,2,12,0,1,1,0,0,0
0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0.2,0.2,-1.0,9,0,-1,9,-1,10,1,0,0,1,104,3,0.4472135955,1.5254724238,0.4975942122,3.6055512755,0.7,0.8,0.6,4,3,6,3,7,2,11,8,1,3,5,0,0,0,1,0,0
0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.6873863542,4,1,-1,0,1,11,1,1,0,1,99,2,0.3155946768,0.5456439064999999,0.3687817783,1.7320508076,0.3,0.3,0.1,3,4,6,8,9,2,5,9,1,3,8,0,0,1,1,0,0
0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,0.9330728803,11,1,-1,0,-1,14,1,1,2,1,42,2,0.4,0.6891874483,0.3937003937,2.8284271247,0.6,0.9,0.3,0,2,9,4,11,2,7,4,4,0,4,0,0,0,0,1,0
0,7,1,8,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.1,0.2,-1.0,10,1,-1,8,1,0,1,1,0,1,104,2,0.4472135955,1.3678646567,0.5567764363000001,3.3166247904,0.6,0.4,0.9,2,1,4,2,11,3,9,6,2,5,11,0,0,1,1,1,1
0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.5,0.7,0.8503675676000001,8,0,-1,4,0,0,1,1,0,1,104,3,0.4242640687,1.0127493061,0.4135214626,2.8284271247,0.2,0.7,0.0,1,1,8,2,10,5,9,4,3,1,7,0,0,0,1,0,0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,0.4,0.6955213872,11,0,1,8,1,9,1,0,1,1,13,3,0.4472135955,1.2017549151,0.3991240409,3.7416573868,0.5,0.8,0.7,3,2,9,5,6,1,11,4,3,3,12,0,0,0,0,0,0
0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,0.6,1.391492005,7,0,1,1,1,14,-1,0,2,1,104,2,0.4472135955,1.5312853133000002,0.390256326,3.6055512755,0.6,0.9,0.3,2,1,8,5,11,3,6,4,1,2,6,0,0,1,0,1,0
0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0.4,0.0,0.4937104415,11,1,-1,0,-1,6,1,0,2,1,33,3,0.3872983346,0.9166729276,-1.0,3.7416573868,0.7,0.4,0.3,2,1,8,7,9,3,4,5,0,2,9,0,1,1,0,1,0
0,2,4,8,1,6,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,1.6,1.7069710015,6,0,-1,0,1,15,1,1,0,1,5,2,0.4242640687,0.9743084006,0.4,3.0,0.3,0.4,0.4,3,0,7,3,11,4,7,2,1,1,11,0,0,1,0,1,0
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.2,0.3,-1.0,6,0,-1,0,0,11,1,1,0,1,53,2,0.4472135955,0.8306499495999999,0.4306971093,3.0,0.9,0.8,0.1,3,2,7,4,8,3,9,3,1,2,9,0,0,1,0,1,0
0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.0,-1.0,7,1,-1,2,-1,0,1,1,2,1,104,0,0.3943348831,0.5505256692,0.3872983346,0.0,0.0,0.9,0.6,1,3,6,4,8,2,9,3,0,2,8,1,1,0,0,0,0
0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.7984359711,6,1,-1,0,1,10,1,0,0,1,89,2,0.3872983346,1.0915149833,0.4086563348,3.6055512755,0.3,0.9,0.7,2,4,7,3,9,0,7,2,1,3,13,0,1,1,0,1,0
0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,0.6576473219,6,1,-1,0,0,11,1,1,0,1,16,3,0.3741657387,0.7622145855,0.3887158345,3.4641016151,0.2,0.2,0.5,1,4,7,4,9,1,8,3,2,2,9,0,1,1,0,0,0
0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1.0,11,1,-1,0,-1,14,1,1,0,1,49,3,0.4,0.743484092,0.3685105155,3.3166247904,0.5,0.3,0.3,0,2,6,3,7,0,17,3,1,4,10,0,1,1,1,0,0
0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.9,1.1,0.4898979486,6,1,-1,0,1,7,1,1,0,1,92,3,0.3741657387,0.8330393421,0.3926830783,3.4641016151,0.9,0.6,0.8,2,0,7,3,7,1,7,3,2,3,5,0,1,0,1,1,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.1,0.1,-1.0,7,0,-1,0,-1,15,1,1,0,1,5,2,0.4242640687,0.9932520258,0.4,3.1622776602,0.7,0.4,0.3,2,2,8,3,10,1,11,3,0,0,3,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.8,0.6,1.1551515052,11,1,-1,0,-1,1,1,1,2,1,65,1,0.316227766,0.5676179020000001,0.3507135583,3.0,0.0,0.9,0.2,2,2,8,3,8,3,14,8,0,2,6,0,0,1,0,0,1
0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.6269968102000001,8,1,-1,0,1,1,1,1,0,1,64,1,0.316227766,0.6591692743,0.3619392214,3.1622776602,0.7,0.3,0.6,2,3,7,3,12,1,12,5,0,10,6,0,1,1,0,0,0
0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.3,0.4981214711,7,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.540068101,0.3687817783,1.7320508076,0.6,0.1,0.0,3,0,7,2,10,2,9,3,1,6,3,0,0,0,1,0,0
0,1,1,5,1,3,0,0,0,1,0,0,0,0,0,10,0,0,0,0.7,0.2,0.6763874629000001,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6686918276,0.34727510710000004,3.4641016151,0.4,0.9,0.4,3,1,9,2,11,2,8,3,0,2,6,0,1,0,1,1,0
0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,1.2,0.8979142498,7,1,-1,0,-1,11,1,1,2,1,76,3,0.316227766,0.7513898967,0.3794733192,3.6055512755,0.2,0.0,0.6,3,3,8,4,12,2,10,5,2,7,11,0,0,0,0,0,0
0,2,1,1,1,0,0,1,0,0,0,0,1,0,1,3,0,0,1,0.5,0.0,0.4873397172,7,1,1,0,0,14,1,1,2,1,8,3,0.3872983346,0.8749498215000001,-1.0,3.7416573868,0.6,0.6,0.1,1,2,8,0,10,1,9,7,1,2,9,0,1,1,0,1,0
0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0.9,0.1,0.4308421985,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7326364707999999,0.3615245497,3.4641016151,0.0,0.7,0.3,2,2,6,5,10,2,9,8,2,3,6,0,1,0,0,0,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.3,0.6887488656999999,11,0,-1,0,-1,6,1,1,2,1,26,3,0.4,0.7003246001000001,0.3907684737,2.8284271247,0.8,0.2,0.5,2,0,8,4,8,2,8,6,1,3,5,1,0,0,0,0,0
0,4,1,9,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.0,0.6680194608,11,1,0,0,0,11,1,1,2,1,67,2,0.3741657387,0.6451023367000001,0.3008321791,2.6457513111,0.0,0.5,0.9,1,1,7,3,10,1,10,3,3,1,8,0,1,1,0,1,0
0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.0,0.4847679857,11,1,-1,0,-1,0,1,1,0,1,78,3,0.4,0.8863636364,0.3848376281000001,3.6055512755,0.0,0.1,0.5,3,1,7,1,7,1,13,6,1,4,7,0,0,0,0,0,0
0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,3,0,0,1,0.1,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7673610462,0.3615245497,3.7416573868,0.1,0.2,0.6,1,1,7,4,9,2,6,6,1,2,7,1,1,1,0,0,0
0,2,1,11,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0.9,1.2,1.3091027462,11,1,1,0,1,9,1,0,2,1,93,3,0.4,0.9015024191,0.316227766,3.6055512755,0.6,0.7,0.4,2,1,10,3,10,1,13,1,2,4,4,0,1,0,0,0,1
0,3,3,4,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,1.3,1.2796483892,11,0,1,1,1,2,1,1,1,1,104,2,0.4472135955,1.3580111247,0.3674234614,3.3166247904,0.5,0.2,0.9,2,4,8,1,11,4,8,8,1,1,11,0,0,1,0,0,0
0,0,1,5,0,3,1,0,0,0,0,0,0,0,0,9,1,0,0,0.7,0.0,0.8961724164,7,1,-1,0,-1,1,1,1,2,1,64,1,0.316227766,0.6372072331,0.3619392214,3.1622776602,0.1,0.3,0.5,4,0,6,2,9,5,7,7,2,3,8,0,0,0,0,0,0
0,1,1,7,1,4,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.2,-1.0,7,1,1,0,1,0,1,1,2,1,22,3,0.316227766,0.8016640751,0.310322413,3.6055512755,0.7,0.6,0.2,3,1,6,2,9,2,8,6,1,1,10,0,1,0,0,1,0
0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,11,1,1,0,1,44,3,0.4472135955,0.7500688673999999,0.4062019202,3.0,0.4,0.8,0.7,1,3,6,5,9,0,12,3,2,2,9,0,0,1,1,1,0
